ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces,houseEra
5/26/2020,194749.99999999997,Condo,60077,1710,6,2,0,No,3.0,0,1.0,19A
12/11/2019,456916.81249999994,Townhouse,60025,2200,9,2,1,No,3.0,0,2.0,19A
6/2/2020,1921874.9999999998,SFH,60025,5021,9,4,2,Yes,4.0,1,3.0,new
7/17/2020,533000.0,SFH,60062,2707,9,2,1,No,4.0,0,2.0,19A
4/18/2017,524311.1230468748,SFH,60062,2300,9,2,0,No,4.0,0,2.0,19A
6/25/2020,233187.49999999997,SFH,60002,2530,8,2,1,No,3.0,0,2.0,20A
5/31/2018,1006892.7343749997,SFH,60062,4250,11,4,1,Yes,4.0,1,3.0,recent
7/20/2020,164000.0,SFH,60002,1427,6,1,0,No,2.0,0,1.0,19A
10/9/2020,240874.99999999997,Townhouse,60076,1250,6,1,1,No,2.0,0,0.0,19A
3/29/2018,379065.4999999999,SFH,60076,1428,7,2,0,Yes,3.0,0,1.0,19A
2/13/2018,161533.59374999994,Condo,60077,1500,5,2,0,No,2.0,0,1.0,19A
8/19/2020,949149.9999999999,SFH,60025,4459,13,3,1,No,4.0,0,2.5,19B
10/1/2019,341453.125,Condo,60025,1695,6,2,0,No,3.0,0,1.0,19A
8/24/2020,179374.99999999997,Townhouse,60026,1158,5,1,1,No,3.0,0,0.0,19A
8/10/2020,240874.99999999997,Condo,60201,964,4,1,0,No,1.0,0,1.0,20A
2/18/2020,340299.99999999994,SFH,60076,1072,8,2,1,Yes,3.0,1,2.5,19A
12/15/2020,461249.99999999994,SFH,60203,1740,7,2,0,Yes,3.0,0,2.0,19A
5/15/2019,250048.74999999997,Condo,60077,1124,5,2,0,No,2.0,0,1.0,20A
12/15/2017,195486.36674257804,Townhouse,60077,1148,5,1,1,No,3.0,0,0.0,19A
1/31/2019,246791.81249999997,Condo,60201,856,4,1,1,No,1.0,0,1.0,20A
10/30/2020,399749.99999999994,SFH,60203,1277,7,2,0,Yes,3.0,0,2.0,19A
8/18/2020,252149.99999999997,SFH,60002,3160,8,2,1,No,4.0,0,2.0,20A
7/6/2018,451217.1718749999,SFH,60203,1900,7,2,0,No,3.0,0,2.5,19A
10/16/2019,893031.2499999999,SFH,60062,3000,13,4,1,Yes,5.0,1,2.0,20A
8/23/2019,194365.62499999997,Townhouse,60076,1073,7,1,1,No,2.0,1,0.0,19A
8/27/2020,240874.99999999997,Townhouse,60025,1320,5,1,1,No,2.0,0,1.0,19A
6/5/2020,384374.99999999994,SFH,60002,5026,14,3,1,Yes,4.0,0,3.0,20A
5/10/2018,1087659.5312499998,SFH,60062,6000,12,4,1,Yes,4.0,0,2.0,20A
3/15/2019,924549.9999999999,SFH,60202,4100,9,2,0,No,4.0,0,2.0,Pre1900
4/27/2018,339220.5468749999,SFH,60076,1116,7,2,0,Yes,3.0,0,1.1,19A
11/12/2020,604750.0,Condo,60202,2200,7,3,0,Yes,3.0,0,2.0,20A
5/29/2020,294175.0,SFH,60077,1116,7,2,0,Yes,3.0,1,2.0,19A
12/18/2020,164000.0,Condo,60201,760,4,1,0,No,1.0,0,0.0,19A
3/27/2020,942999.9999999999,SFH,60025,3931,11,3,1,No,4.0,0,2.5,19A
12/30/2019,409743.74999999994,SFH,60053,3365,11,3,1,Yes,5.0,1,2.0,19A
6/12/2020,253174.99999999997,Condo,60077,1400,5,2,0,No,2.0,0,1.0,20A
6/28/2018,91535.70312499997,Condo,60077,600,4,1,0,No,1.0,0,0.0,19A
9/30/2020,1460624.9999999998,SFH,60026,5600,11,4,2,Yes,5.0,0,3.0,19A
11/2/2020,251124.99999999997,Condo,60076,1400,5,2,0,No,2.0,0,1.0,20A
9/20/2017,294497.2792187499,Townhouse,60076,1650,5,2,0,No,2.0,0,1.0,19A
9/29/2020,271625.0,SFH,60025,1300,6,1,1,No,3.0,0,1.0,19A
10/21/2020,821024.9999999999,SFH,60026,3798,14,4,2,Yes,5.0,1,3.0,19A
7/12/2019,369820.0,SFH,60076,1910,7,2,0,Yes,3.0,0,1.0,19A
9/25/2019,291548.4375,SFH,60076,1425,8,3,0,Yes,4.0,0,0.0,19A
11/19/2019,396085.62499999994,SFH,60077,3600,10,2,0,No,5.0,0,2.0,19A
3/11/2020,97374.99999999999,Duplex,60002,1250,5,1,1,No,2.0,0,1.0,19A
8/21/2019,349858.125,Condo,60025,1491,8,2,1,No,3.0,0,1.5,19A
8/12/2019,150239.375,Townhouse,60002,1280,6,1,1,No,2.0,0,2.0,19A
3/14/2019,389256.56249999994,SFH,60203,1358,7,1,2,Yes,3.0,0,2.0,19B
7/15/2020,648312.5,SFH,60025,2020,8,2,1,No,4.0,0,2.0,19A
5/2/2019,336200.0,SFH,60025,1560,8,2,0,Yes,3.0,0,1.0,19A
7/8/2019,740690.625,SFH,60062,3182,13,2,1,No,4.0,0,2.5,19A
12/28/2018,710747.8124999998,SFH,60062,3194,10,2,1,No,3.0,0,2.0,19A
10/14/2020,187574.99999999997,Condo,60077,1435,5,2,0,No,2.0,0,0.0,19A
8/31/2020,615000.0,SFH,60202,2500,12,2,1,No,4.0,0,3.0,19B
11/12/2019,126074.99999999999,SFH,60002,1454,6,1,0,No,3.0,0,2.0,19A
9/28/2020,488924.99999999994,SFH,60025,1500,10,2,0,No,4.0,0,2.0,19A
8/31/2017,316794.2996093749,SFH,60076,1815,7,1,1,No,3.0,0,1.0,19A
3/31/2020,333125.0,SFH,60053,1321,7,1,1,No,3.0,0,2.0,19A
9/25/2018,678441.0937499998,SFH,60062,2854,10,3,1,Yes,4.0,0,2.0,19A
4/17/2017,408410.7695312498,SFH,60076,2600,9,2,0,Yes,3.0,0,1.0,19B
3/26/2019,202770.62499999997,SFH,60053,1349,7,1,0,No,3.0,0,1.0,19A
3/29/2019,558932.5,SFH,60062,3800,11,4,0,No,5.0,0,2.0,19A
9/4/2020,871249.9999999999,SFH,60062,3500,10,3,1,No,5.0,0,2.0,19A
8/31/2020,285219.57499999995,Townhouse,60026,1994,6,2,0,No,3.0,0,2.0,19A
11/27/2019,257403.12499999997,SFH,60053,1056,7,1,1,Yes,3.0,0,0.0,19A
3/19/2020,409999.99999999994,Townhouse,60077,2204,8,2,1,No,3.0,0,2.0,20A
5/20/2019,432857.49999999994,SFH,60025,1196,7,1,1,Yes,3.0,0,1.0,19A
6/17/2019,944511.8749999999,SFH,60201,2425,11,2,1,No,4.0,0,1.5,19B
4/30/2019,225884.37499999997,SFH,60002,1704,8,2,1,No,4.0,0,2.0,19A
8/5/2020,473549.99999999994,Townhouse,60025,2450,7,2,1,No,3.0,0,2.0,19A
6/28/2019,520059.37499999994,SFH,60025,2800,7,3,1,Yes,4.0,0,2.0,19A
10/8/2019,478034.37499999994,SFH,60062,3580,8,2,1,No,3.0,0,2.0,19A
3/15/2019,273162.5,Condo,60201,1320,5,2,0,No,2.0,0,2.0,19A
11/16/2020,859974.9999999999,SFH,60026,2625,9,2,1,No,3.0,0,2.0,recent
10/20/2020,371049.99999999994,SFH,60076,1800,8,2,0,Yes,3.0,0,0.0,19A
4/3/2017,1986863.203124999,SFH,60062,6706,14,5,1,Yes,5.0,1,4.0,19A
12/1/2020,609875.0,SFH,60025,2311,9,2,1,No,4.0,0,1.0,19A
7/14/2017,419559.2797265623,SFH,60062,1279,6,2,0,No,3.0,0,1.0,19A
10/20/2020,307500.0,Townhouse,60077,2161,6,3,0,No,3.0,0,2.0,20A
10/2/2020,794374.9999999999,SFH,60025,3100,10,2,1,Yes,4.0,0,3.0,19A
5/4/2017,350460.5927734374,Townhouse,60077,1733,7,2,1,No,3.0,0,2.0,20A
4/10/2019,157593.75,Condo,60202,950,5,2,0,No,2.0,0,0.0,19B
4/29/2020,253687.49999999997,Condo,60062,1820,6,2,0,No,2.0,0,1.0,19A
11/14/2019,278310.5625,SFH,60202,1129,8,1,1,Yes,4.0,0,2.0,19A
7/7/2017,750592.7656249997,SFH,60062,3348,12,2,1,No,4.0,0,2.0,19A
10/11/2019,385579.37499999994,SFH,60201,2595,8,2,0,No,4.0,0,0.0,Pre1900
6/14/2019,761703.125,SFH,60025,3075,9,3,0,Yes,4.0,0,2.0,19A
12/17/2018,355373.9062499999,SFH,60076,1477,9,3,0,Yes,3.0,1,3.0,19B
9/19/2017,941000.4892578122,SFH,60062,3972,11,2,1,No,4.0,0,2.5,19A
6/7/2019,483287.49999999994,SFH,60053,1618,9,3,0,Yes,4.0,0,2.5,19A
10/26/2017,336662.9316406249,SFH,60077,1821,7,2,0,Yes,3.0,0,0.0,19A
4/9/2019,418148.74999999994,SFH,60025,1662,7,2,0,Yes,3.0,0,2.0,19A
8/27/2019,457021.87499999994,SFH,60062,2250,6,2,1,No,3.0,0,2.0,19A
8/19/2020,399647.49999999994,SFH,60076,1780,8,1,1,No,3.0,0,2.5,19B
6/30/2020,150675.0,SFH,60002,768,4,1,0,No,2.0,0,1.0,19A
5/16/2018,391988.1874999999,SFH,60076,1258,9,2,1,Yes,3.0,0,2.0,19A
7/30/2020,640625.0,Townhouse,60026,2463,9,3,1,Yes,3.0,0,2.0,19A
7/15/2020,604750.0,SFH,60062,3018,9,2,1,No,4.0,0,2.0,19A
12/15/2020,322875.0,Condo,60062,2312,7,2,1,No,2.0,0,1.0,19A
11/3/2020,860999.9999999999,SFH,60025,4259,12,5,1,Yes,5.0,0,3.0,19A
7/7/2020,307500.0,Townhouse,60062,1864,6,2,1,No,2.0,0,2.0,19A
7/1/2019,840394.9374999999,SFH,60025,2177,10,3,1,Yes,3.0,1,2.5,19A
7/24/2017,364258.2539062498,SFH,60062,1231,7,2,0,No,3.0,0,0.0,19A
11/4/2020,408974.99999999994,SFH,60201,1700,8,1,1,No,3.0,0,2.0,Pre1900
5/1/2017,557425.5097656248,SFH,60076,3600,9,2,1,No,4.0,0,2.5,19A
3/27/2019,341453.125,Condo,60202,1125,5,2,0,No,2.0,0,1.0,19B
2/8/2019,199618.74999999997,Duplex,60076,1312,7,1,1,No,3.0,0,0.0,19A
3/23/2018,825436.6640624998,SFH,60062,6398,13,4,1,No,7.0,0,3.0,20A
10/23/2020,522749.99999999994,SFH,60062,2644,10,2,1,No,4.0,0,2.0,19A
5/30/2019,254776.56249999997,SFH,60053,865,4,1,0,No,2.0,0,1.0,19A
7/30/2018,271376.43749999994,SFH,60076,1242,6,1,1,No,3.0,0,0.0,19A
4/20/2018,419987.3437499999,SFH,60076,1464,8,2,1,Yes,3.0,0,2.0,19A
4/20/2020,407437.49999999994,SFH,60077,5535,8,3,1,Yes,4.0,0,2.0,19A
6/13/2019,493793.74999999994,Townhouse,60026,2379,9,3,1,Yes,3.0,0,2.0,19A
6/8/2020,188599.99999999997,SFH,60002,2263,8,2,0,No,3.0,0,2.0,19A
7/12/2017,471880.0107421873,SFH,60076,2191,9,2,1,No,4.0,0,1.0,19A
12/2/2019,1315907.8125,SFH,60091,4200,11,4,1,Yes,4.0,1,2.0,recent
4/29/2019,682906.25,SFH,60201,3300,11,3,1,Yes,3.0,2,2.0,recent
2/8/2019,296801.5625,Townhouse,60062,2228,7,2,1,No,3.0,0,2.1,19A
8/30/2018,629981.0156249998,SFH,60062,2566,9,3,1,Yes,5.0,0,1.5,19A
4/26/2018,279991.5624999999,SFH,60076,1976,8,2,1,No,4.0,0,2.0,19A
9/6/2019,152340.625,Condo,60053,1500,5,2,0,No,2.0,0,1.0,19A
10/2/2017,375296.3828124998,SFH,60062,1614,5,2,0,No,2.0,0,2.0,19A
1/24/2020,322875.0,SFH,60076,2500,9,2,0,No,4.0,0,0.0,19A
4/27/2020,673424.9999999999,SFH,60201,1777,8,2,1,No,4.0,0,1.0,19B
12/14/2018,274607.1093749999,SFH,60077,1028,7,2,0,Yes,2.0,0,2.0,19A
5/24/2019,154441.875,Condo,60076,950,5,1,0,No,2.0,0,0.0,19A
9/28/2020,228574.99999999997,SFH,60002,2088,7,2,1,No,3.0,0,2.0,20A
8/15/2019,474882.49999999994,SFH,60091,1313,8,1,1,Yes,3.0,0,2.0,19A
10/21/2019,478034.37499999994,SFH,60026,2908,9,2,1,No,4.0,0,2.0,19A
6/10/2019,335149.375,SFH,60002,4278,12,4,1,Yes,5.0,1,3.0,20A
3/23/2020,368999.99999999994,SFH,60025,1314,7,2,0,Yes,3.0,0,2.0,19A
10/10/2019,420144.93749999994,SFH,60077,1963,7,2,0,No,3.0,0,2.0,19B
9/25/2018,548137.3281249999,SFH,60062,2737,10,2,1,No,4.0,0,2.0,19A
8/18/2020,937874.9999999999,SFH,60201,2205,10,2,1,No,5.0,0,2.0,19B
10/26/2019,678703.75,Condo,60201,1737,6,2,1,No,3.0,0,2.0,20A
11/27/2019,525312.5,SFH,60062,2504,8,2,1,No,4.0,0,2.0,19A
4/14/2020,266500.0,Condo,60203,1400,5,2,0,No,2.0,0,2.0,19A
10/10/2018,556752.4531249998,SFH,60062,2586,10,3,0,No,5.0,0,2.0,19B
11/4/2020,278287.5,SFH,60076,1144,6,1,0,No,2.0,0,2.0,19B
1/28/2019,139628.0625,SFH,60002,1000,4,1,0,No,2.0,0,2.0,19A
12/9/2020,298275.0,SFH,60025,1675,9,3,0,No,4.0,0,2.0,19A
9/22/2020,109674.99999999999,Condo,60053,600,4,1,0,No,1.0,0,1.0,19A
1/7/2020,1332500.0,SFH,60202,4108,11,3,1,No,6.0,0,2.0,19B
12/16/2020,562725.0,SFH,60091,2700,9,3,0,No,3.0,0,2.0,19A
11/6/2017,452563.2851562498,SFH,60062,2678,8,2,1,No,4.0,0,2.0,19A
5/15/2017,480158.6074218748,SFH,60062,2281,8,2,0,No,3.0,0,2.5,19A
2/7/2020,307500.0,SFH,60002,2238,7,2,1,No,3.0,0,2.0,19B
6/25/2020,230624.99999999997,Condo,60062,1400,5,2,0,No,2.0,0,1.0,19A
1/31/2020,245999.99999999997,SFH,60025,1463,6,2,0,No,3.0,0,2.1,19A
4/25/2019,118720.62499999999,Condo,60025,900,4,1,0,No,1.0,0,0.0,19A
11/15/2019,990214.0624999999,SFH,60091,3563,12,3,1,No,5.0,0,2.5,Pre1900
6/24/2020,390524.99999999994,SFH,60053,2304,10,2,0,No,4.0,0,1.0,19A
12/28/2020,235749.99999999997,SFH,60002,3257,8,3,0,Yes,3.0,0,2.0,20A
12/20/2019,178501.1875,SFH,60002,1416,9,1,1,No,3.0,0,2.0,19A
7/2/2020,174249.99999999997,Condo,60202,692,4,1,0,No,1.0,0,1.0,20A
4/13/2020,363874.99999999994,SFH,60053,1557,9,2,0,Yes,3.0,1,1.0,19A
11/9/2018,296144.9218749999,SFH,60062,1040,8,2,0,No,3.0,0,2.0,19A
8/5/2020,230368.74999999997,Condo,60062,1307,5,2,0,No,2.0,0,1.0,19A
8/17/2020,640625.0,SFH,60062,2595,8,2,1,No,4.0,0,2.0,19A
6/5/2020,358749.99999999994,SFH,60002,2922,11,3,1,Yes,4.0,1,3.0,20A
9/15/2020,266500.0,Condo,60202,1800,7,2,0,No,4.0,0,1.0,19A
2/27/2020,1639999.9999999998,SFH,60091,6240,15,5,1,Yes,5.0,1,2.0,recent
9/26/2019,546325.0,SFH,60202,2400,9,2,1,Yes,4.0,0,3.0,19B
6/1/2020,384374.99999999994,SFH,60053,1996,9,3,0,Yes,4.0,0,2.5,19A
6/2/2017,1572933.3691406243,SFH,60062,4800,11,5,1,Yes,5.0,0,3.0,recent
10/2/2020,574000.0,SFH,60002,2310,11,3,1,Yes,4.0,0,3.5,20A
7/17/2020,164128.125,SFH,60002,1071,7,2,0,Yes,3.0,0,2.0,19A
3/7/2019,178606.25,SFH,60002,1650,8,2,0,Yes,4.0,0,2.0,19A
4/16/2018,173379.39062499994,Condo,60077,1000,4,1,0,No,1.0,0,1.0,19A
7/29/2020,245999.99999999997,SFH,60202,1302,7,2,0,No,4.0,0,1.0,19A
1/17/2020,894312.4999999999,SFH,60026,2822,12,3,1,Yes,5.0,0,2.0,20A
6/10/2020,255224.99999999997,Townhouse,60025,1320,5,1,1,No,2.0,0,2.0,19A
11/24/2020,640625.0,Condo,60201,2000,6,2,1,No,3.0,0,1.0,20A
5/29/2019,273162.5,Condo,60025,1700,7,2,1,No,3.0,0,1.0,19A
8/30/2019,139207.8125,Condo,60062,1000,5,1,0,No,1.0,0,1.0,19A
9/9/2020,449154.99999999994,SFH,60025,2136,9,3,0,No,4.0,0,4.0,19A
10/31/2019,630375.0,SFH,60091,4800,13,3,1,No,5.0,0,3.0,19B
5/30/2019,203821.24999999997,Condo,60077,1800,6,2,0,No,3.0,0,1.0,19A
6/3/2019,1019106.2499999999,SFH,60062,3500,8,2,1,No,3.0,0,2.0,20A
10/31/2019,267909.375,SFH,60053,1288,6,2,0,No,3.0,0,0.0,19A
7/11/2017,306308.0771484374,SFH,60076,1040,6,2,0,No,3.0,0,2.0,19A
5/17/2019,89303.125,Condo,60202,900,5,1,0,No,2.0,0,0.0,19A
11/13/2020,337224.99999999994,Townhouse,60053,1794,7,2,2,Yes,3.0,0,2.0,20A
6/28/2019,271061.25,Condo,60202,1500,6,2,0,No,3.0,0,0.0,19A
9/11/2020,404874.99999999994,SFH,60053,2224,7,2,0,Yes,3.0,0,1.0,19A
8/7/2020,2255000.0,SFH,60025,5827,11,5,2,Yes,5.0,0,3.0,recent
2/14/2020,635500.0,SFH,60062,2899,12,3,1,Yes,4.0,1,2.1,19A
7/21/2017,708647.8757812497,SFH,60062,2639,9,2,1,No,4.0,0,2.0,19A
9/14/2020,450999.99999999994,Townhouse,60026,2190,9,2,1,No,3.0,0,2.0,20A
9/30/2019,303630.625,Condo,60202,1215,5,2,0,No,2.0,0,1.0,19B
5/3/2019,131328.125,SFH,60076,1175,5,1,1,No,3.0,0,0.0,19A
6/26/2020,333125.0,SFH,60062,1519,8,2,0,Yes,3.0,0,0.0,19A
3/21/2019,893031.2499999999,SFH,60062,4842,9,3,1,No,5.0,0,2.0,19A
9/27/2019,385999.62499999994,SFH,60002,2780,9,4,0,Yes,4.0,0,2.0,19A
4/1/2019,251099.37499999997,Condo,60053,1536,5,2,0,No,2.0,0,1.0,20A
7/15/2020,322875.0,Condo,60091,1183,6,2,1,No,3.0,0,1.0,19A
12/16/2020,310062.5,Condo,60077,1654,6,2,0,No,2.0,0,2.0,20A
5/31/2017,349908.68632812484,Townhouse,60077,2114,6,3,0,No,3.0,0,2.0,20A
5/17/2019,236390.62499999997,SFH,60002,1400,6,2,0,No,3.0,0,2.0,recent
5/6/2020,533000.0,SFH,60076,1315,8,3,0,Yes,3.0,0,2.0,19A
1/25/2019,393984.37499999994,SFH,60053,2080,12,4,0,Yes,5.0,1,1.0,19A
5/11/2020,235749.99999999997,SFH,60053,1300,6,1,0,No,3.0,0,2.0,19A
12/2/2020,338249.99999999994,SFH,60076,2700,9,2,2,Yes,4.0,0,2.0,19B
10/23/2020,1127500.0,SFH,60201,4800,13,4,1,Yes,5.0,0,2.0,20A
6/5/2018,425371.7968749999,SFH,60077,1431,8,2,0,Yes,4.0,0,2.0,19A
9/29/2020,415124.99999999994,SFH,60076,1655,8,2,1,Yes,4.0,0,1.5,19A
4/21/2017,264915.0937499999,SFH,60076,952,5,2,0,Yes,3.0,0,2.0,19A
8/27/2018,963817.1093749997,SFH,60062,3634,9,4,1,No,5.0,0,3.0,20A
9/30/2020,233442.72499999998,SFH,60002,1564,8,2,0,No,3.0,0,0.0,19A
8/31/2020,143500.0,SFH,60002,1152,7,1,0,No,3.0,0,1.0,19A
10/24/2019,1315382.5,SFH,60025,3728,13,5,0,Yes,5.0,1,2.0,recent
9/2/2020,230624.99999999997,SFH,60002,1722,8,2,1,No,3.0,0,2.0,19A
9/20/2017,325624.8027343749,SFH,60077,1600,7,2,1,Yes,3.0,0,2.0,19A
10/1/2020,425374.99999999994,Condo,60091,1370,5,1,1,No,1.0,0,1.0,19B
8/10/2020,368999.99999999994,SFH,60053,2458,9,2,1,No,4.0,0,0.0,19A
9/1/2020,425374.99999999994,Condo,60202,1600,6,2,0,No,3.0,0,0.0,20A
4/7/2020,768749.9999999999,SFH,60026,3521,13,2,1,No,4.0,1,2.0,19A
8/10/2020,1112125.0,SFH,60062,5038,13,4,1,Yes,5.0,1,2.0,20A
5/11/2018,505061.7031249998,SFH,60076,2008,9,2,0,No,4.0,0,0.0,19A
11/20/2020,281875.0,Condo,60077,1400,5,2,0,No,2.0,0,1.0,19A
11/20/2019,592792.0425,Townhouse,60062,2350,9,2,1,No,3.0,0,2.0,recent
12/4/2019,330946.875,SFH,60077,1600,7,1,1,No,3.0,0,2.0,19A
10/23/2020,1127500.0,SFH,60026,4357,14,4,1,Yes,4.0,1,2.0,20A
9/4/2020,365924.99999999994,SFH,60076,2331,10,3,0,Yes,3.0,0,0.0,19A
3/6/2020,319800.0,Townhouse,60091,1247,8,2,0,No,3.0,0,0.0,19A
9/10/2020,358749.99999999994,SFH,60076,1896,7,2,0,Yes,3.0,0,0.0,19A
11/2/2020,153750.0,SFH,60002,1204,5,1,0,No,2.0,0,0.0,19A
7/29/2019,661893.75,Duplex,60026,2296,9,3,1,Yes,4.0,0,2.0,20A
12/26/2019,488981.88749999995,SFH,60026,2662,9,2,1,No,4.0,0,2.0,19A
9/7/2018,673056.6406249998,SFH,60062,3018,10,2,1,No,4.0,0,2.0,19A
6/28/2019,238491.87499999997,SFH,60053,1345,7,1,1,No,3.0,0,2.0,19A
12/28/2020,281875.0,SFH,60002,1925,7,2,0,No,4.0,0,4.0,19B
5/8/2020,332860.55,SFH,60076,2799,8,3,0,Yes,4.0,0,2.0,19A
12/31/2019,314136.875,SFH,60091,1421,6,2,1,No,3.0,0,0.0,19A
3/5/2019,405541.24999999994,SFH,60077,1700,8,3,0,Yes,4.0,0,2.0,19A
9/24/2019,336200.0,SFH,60076,1242,9,2,1,Yes,3.0,1,2.0,19A
6/29/2018,354297.0156249999,SFH,60076,2397,7,2,0,No,3.0,0,0.0,19A
2/19/2019,236390.62499999997,SFH,60077,1368,7,2,0,No,3.0,0,0.0,19A
10/22/2020,164000.0,SFH,60002,937,6,2,0,Yes,3.0,0,2.0,19A
1/28/2019,391883.12499999994,SFH,60076,2754,8,3,1,Yes,3.0,0,0.0,20A
8/13/2020,753374.9999999999,SFH,60201,2690,10,3,0,No,4.0,0,2.0,19B
12/1/2017,283679.9128906249,Townhouse,60076,1650,6,2,0,No,2.0,0,1.0,20A
10/2/2020,245999.99999999997,Condo,60053,1300,5,2,0,No,2.0,0,1.0,19A
7/11/2019,682906.25,SFH,60202,2788,9,3,1,Yes,3.0,1,2.0,recent
6/17/2019,218004.68749999997,SFH,60002,1630,8,2,0,No,3.0,0,1.0,19A
11/13/2020,322875.0,SFH,60002,3000,10,3,1,Yes,5.0,0,3.0,19A
4/12/2019,1145181.25,SFH,60091,4079,14,4,0,No,5.0,0,2.0,19B
8/3/2020,1839874.9999999998,SFH,60202,6172,16,4,1,No,7.0,0,2.0,19B
5/19/2020,397187.49999999994,SFH,60025,2240,9,2,1,No,4.0,0,2.0,19A
6/4/2020,474062.49999999994,SFH,60062,2158,8,2,1,No,4.0,0,2.0,19A
8/7/2020,1127500.0,SFH,60091,3526,12,4,1,Yes,4.0,1,2.1,recent
5/3/2019,891528.85625,Duplex,60025,2501,8,2,1,No,3.0,0,2.0,recent
8/14/2017,314586.6738281249,SFH,60077,1400,7,1,1,No,3.0,0,2.0,19A
10/23/2020,579125.0,SFH,60062,2389,9,2,1,No,4.0,0,2.0,19A
6/5/2020,207562.49999999997,SFH,60002,1537,9,2,0,No,4.0,0,2.0,19B
1/10/2020,394624.99999999994,SFH,60025,1245,5,1,1,No,3.0,0,1.0,19A
12/2/2020,333125.0,SFH,60062,1775,6,2,0,No,2.0,0,2.0,19A
8/5/2020,285718.75,SFH,60053,1187,6,1,1,No,2.0,0,1.5,19A
3/29/2017,380815.4472656248,SFH,60077,2196,9,3,0,Yes,4.0,0,0.0,19A
9/26/2020,348499.99999999994,SFH,60053,1248,7,2,0,No,3.0,0,2.0,19A
11/13/2020,545300.0,SFH,60062,2200,10,2,1,No,4.0,0,2.0,19A
10/26/2020,388474.99999999994,SFH,60053,1818,8,2,0,Yes,3.0,0,2.5,19A
7/14/2017,162260.49492187492,Condo,60077,900,5,2,0,No,2.0,0,0.0,19A
8/29/2019,283668.75,SFH,60076,1134,8,1,1,Yes,2.0,0,1.0,19A
8/29/2019,252149.99999999997,SFH,60053,1166,8,1,1,No,3.0,1,2.0,19A
6/3/2019,331997.5,SFH,60076,1566,7,1,1,No,3.0,1,0.0,19A
4/5/2019,506926.56249999994,Townhouse,60202,2562,7,2,1,No,3.0,0,2.0,20A
9/20/2019,254776.56249999997,Condo,60077,1424,5,2,0,No,2.0,0,1.0,20A
6/13/2019,299428.125,SFH,60002,3031,10,2,1,No,5.0,0,2.0,20A
7/2/2019,205922.49999999997,Condo,60077,800,4,1,0,No,1.0,0,1.0,20A
11/15/2019,304681.25,Townhouse,60053,1646,7,2,1,No,3.0,0,2.0,20A
5/24/2019,173353.125,Condo,60077,1500,5,2,0,No,2.0,0,1.0,19A
8/12/2019,309934.375,SFH,60053,1014,8,2,0,Yes,2.0,1,1.5,19A
9/12/2020,363874.99999999994,SFH,60076,2100,8,2,0,No,4.0,0,2.5,19A
5/23/2019,470679.99999999994,SFH,60201,1752,6,2,0,No,3.0,0,3.0,19B
7/18/2020,768749.9999999999,SFH,60053,6000,16,5,1,Yes,5.0,2,2.0,20A
6/8/2018,829205.7812499998,SFH,60062,3049,10,3,0,No,4.0,0,2.0,19A
1/22/2020,271625.0,SFH,60053,1016,6,2,0,No,3.0,0,2.0,19A
7/11/2019,1055878.125,SFH,60062,5500,14,5,1,Yes,5.0,1,3.0,19A
12/30/2020,794374.9999999999,SFH,60091,4849,10,4,0,No,4.0,0,2.0,19A
8/27/2020,317750.0,SFH,60053,1200,7,2,0,Yes,3.0,0,2.0,19A
5/13/2019,215378.12499999997,Townhouse,60201,1342,7,2,1,Yes,3.0,1,0.0,19A
4/11/2018,321990.2968749999,SFH,60062,1872,8,2,0,No,4.0,0,1.0,19A
10/4/2019,1192459.375,SFH,60091,3342,12,5,0,Yes,4.0,1,2.0,20A
7/31/2020,256249.99999999997,SFH,60002,1825,6,2,0,No,3.0,0,2.0,recent
1/31/2020,656000.0,SFH,60026,2657,9,2,1,No,4.0,0,2.0,19A
10/1/2019,320440.625,Condo,60091,1198,5,2,0,No,2.0,0,1.0,19A
11/13/2018,1706594.8797343743,SFH,60062,3419,10,2,1,No,3.0,0,2.0,recent
6/7/2019,567337.5,Condo,60202,2000,7,2,0,No,4.0,0,1.0,19A
11/2/2018,743054.5312499998,SFH,60062,4512,15,5,1,Yes,4.0,1,3.0,19A
9/28/2020,445874.99999999994,SFH,60062,2007,7,2,0,No,3.0,0,1.0,19B
8/14/2020,309550.0,Townhouse,60202,1293,7,1,1,No,3.0,0,0.0,19A
9/15/2020,620125.0,SFH,60091,2410,8,2,1,No,3.0,0,1.0,Pre1900
6/24/2020,1486249.9999999998,SFH,60025,6000,12,3,1,No,5.0,0,4.0,19A
4/17/2020,871249.9999999999,SFH,60201,3200,11,4,1,Yes,4.0,1,2.0,19B
1/14/2020,344399.99999999994,SFH,60076,2225,8,2,1,No,4.0,0,2.0,19A
7/20/2017,406755.05019531236,SFH,60062,1072,8,2,0,Yes,3.0,0,1.0,19A
7/6/2020,364899.99999999994,SFH,60053,1288,9,2,0,No,3.0,1,2.0,19A
5/22/2019,609362.5,SFH,60025,3463,9,4,0,No,4.0,0,2.0,19A
9/26/2019,189112.5,Condo,60202,1345,6,2,0,No,3.0,0,1.0,19A
7/31/2020,302375.0,SFH,60053,1093,7,2,0,Yes,3.0,0,1.5,19A
